code_fichier,annee_deb,annee_fin,corpus SODUCO,coll_nt,collection,coll_titre,serie_nt,serie,Série_titre,code_ouvrage,Note_tableau_overleaf,partie,volume,exemplaire,code_exemplaire,ref_ouvrage_ouinon,titre ouvrage,source_in_title,source_in_resources,Version_num_ftpign,Vnum_lien_Gallica,Vnum_lien_retronews,Vnum_autre_source,Vnum_autre_source_lien,link,overview,titre_complement,contenant,redacteur,lieu_redac,format,prix,imprimeur,chez,sourcecoll,ScanBN,Notice BNF,archives,nl
alm_Chantoiseau_1789_b,1789,,00_corpus,10100:alm_Chantoiseau,alm_Chantoiseau,,10103:alm_Chantoiseau2,alm_Chantoiseau2,,alm_Chantoiseau_1789,3.0,,,ex1,alm_Chantoiseau_1789_ex1,,"Tablettes royales de correspondance et d'indication générale des principales fabriques, manufactures et maisons de commerce d'épicerie-droguerie, cirerie, couleurs et vernis, grains, vins, fruits... et autres comestibles de Paris et autres villes du royaume et des pays étrangers pour l'année 1789 ([Reprod.])",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k42307h,,,,https://gallica.bnf.fr/ark:/12148/bpt6k42307h,https://gallica.bnf.fr/ark:/12148/bpt6k42307h.lowres,,,,,,,,,,oui,http://catalogue.bnf.fr/ark:/12148/cb37304181x,,
alm_Chantoiseau_1790,1790,,00_corpus,10100:alm_Chantoiseau,alm_Chantoiseau,,10103:alm_Chantoiseau2,alm_Chantoiseau2,,alm_Chantoiseau_1790,0.0,,,ex1,alm_Chantoiseau_1790_ex1,oui,,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
alm_Chantoiseau_1791,1791,,00_corpus,10100:alm_Chantoiseau,alm_Chantoiseau,,10104:alm_Chantoiseau3,alm_Chantoiseau3,"Tablettes de renommée ou du vrai mérite, et d'indications générales des artistes célèbres, et autres personnes d'un mérite distingué dans chaque genre",alm_Chantoiseau_1791,3.0,,,ex1,alm_Chantoiseau_1791_ex1,oui,"Tablettes de renommée ou du vrai mérite, et d'indications générales des artistes célèbres, et autres personnes d'un mérite distingué dans chaque genre",Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k5816790w,,,,https://gallica.bnf.fr/ark:/12148/bpt6k5816790w,https://gallica.bnf.fr/ark:/12148/bpt6k5816790w.lowres,,,"Roze de Chantoiseau, Mathurin","Vve Duchesne (Paris), Éditeur :  Bailly (Paris),  marchands de nouveautés (Paris) ",,,,,,oui,https://catalogue.bnf.fr/ark:/12148/cb31266482t,,
Alm_marchands1_1780,1780,,00_corpus,10200:Alm_marchands,Alm_marchands,"Almanach général des marchands, négocians, armateurs et fabricans",10202:Alm_marchands1,Alm_marchands1,"Almanac des marchands, négocians et commerçans de la France et du reste de l'Europe",Alm_marchands1_1780,0.0,,,ex1,Alm_marchands1_1780_ex1,oui,"Almanach général des marchands, négocians, armateurs et fabricans de la France et de l'Europe, et autres parties du monde",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant l'état des principales villes commerçantes, la nature des marchandises ou denrées qui s'y trouvent, les différentes manufactures ou fabriques relatives au commerce, avec les noms de leurs principaux marchands, négocians, fabriquants, banquiers, artistes, &c.",,,Paris : L. Cellot,In-8,,Paris : Valade,,,,https://catalogue.bnf.fr/ark:/12148/cb32689193m,,
Alm_marchands1_1781,1781,,00_corpus,10200:Alm_marchands,Alm_marchands,,10202:Alm_marchands1,Alm_marchands1,,Alm_marchands1_1781,0.0,,,ex1,Alm_marchands1_1781_ex1,oui,"Almanach général des marchands, négocians, armateurs et fabricans de la France et de l'Europe, et autres parties du monde",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant l'état des principales villes commerçantes, la nature des marchandises ou denrées qui s'y trouvent, les différentes manufactures ou fabriques relatives au commerce, avec les noms de leurs principaux marchands, négocians, fabriquants, banquiers, artistes, &c.",,"Par M. L.***"" ou ""L.V.***"" [Levent]",Paris : L. Cellot,In-8,,Paris : Valade,,,,https://catalogue.bnf.fr/ark:/12148/cb32689193m,,
Alm_marchands1_1782,1782,,00_corpus,10200:Alm_marchands,Alm_marchands,,10202:Alm_marchands1,Alm_marchands1,,Alm_marchands1_1782,0.0,,,ex1,Alm_marchands1_1782_ex1,oui,"Almanach général des marchands, négocians, armateurs et fabricans de la France et de l'Europe, et autres parties du monde",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant l'état des principales villes commerçantes, la nature des marchandises ou denrées qui s'y trouvent, les différentes manufactures ou fabriques relatives au commerce, avec les noms de leurs principaux marchands, négocians, fabriquants, banquiers, artistes, &c.",,"Par M. L.***"" ou ""L.V.***"" [Levent]",?,In-8,,Paris : Valade,,,,https://catalogue.bnf.fr/ark:/12148/cb32689193m,,
Alm_marchands1_1783,1783,,00_corpus,10200:Alm_marchands,Alm_marchands,,10202:Alm_marchands1,Alm_marchands1,,Alm_marchands1_1783,0.0,,,ex1,Alm_marchands1_1783_ex1,oui,"Almanach général des marchands, négocians, armateurs et fabricans de la France et de l'Europe, et autres parties du monde",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant l'état des principales villes commerçantes, la nature des marchandises ou denrées qui s'y trouvent, les différentes manufactures ou fabriques relatives au commerce, avec les noms de leurs principaux marchands, négocians, fabriquants, banquiers, artistes, &c.",,"Par M. L.***"" ou ""L.V.***"" [Levent]",Paris : Laporte ?,In-8,,Paris : Valade,,,,https://catalogue.bnf.fr/ark:/12148/cb32689193m,,
Alm_marchands2_1785,1785,,00_corpus,10200:Alm_marchands,Alm_marchands,,10202:Alm_marchands1,Alm_marchands1,,Alm_marchands2_1785,0.0,,,ex1,Alm_marchands2_1785_ex1,oui,"Almanach général des marchands, négocians et armateurs de la France, de l'Europe & des autres parties du monde",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,," État général des marchands, négocians, armateurs et fabricans de la France et de l'Europe, et autres parties du monde",,,Paris : l'auteur [Bouillat] : Belin : Lesclapart,In-8,,Paris : Valade,,,,https://catalogue.bnf.fr/ark:/12148/cb32689193m,,
Alm_marchands2_1786,1786,,00_corpus,10200:Alm_marchands,Alm_marchands,,10202:Alm_marchands1,Alm_marchands1,,Alm_marchands2_1786,0.0,,,ex1,Alm_marchands2_1786_ex1,oui,"Almanach général des marchands, négocians et armateurs de la France, de l'Europe & des autres parties du monde",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,," État général des marchands, négocians, armateurs et fabricans de la France et de l'Europe, et autres parties du monde",,,Paris : l'auteur [Bouillat] : Belin : Lesclapart,In-8,,Paris : Valade,,,,https://catalogue.bnf.fr/ark:/12148/cb32689193m,,
Alm_marchands3_1788,1788,,00_corpus,10200:Alm_marchands,Alm_marchands,,10203:Alm_marchands2,Alm_marchands2,"Almanach général du commerce, des marchands, négocians, armateurs",Alm_marchands3_1788,0.0,,,ex1,Alm_marchands3_1788_ex1,oui,"Almanach général du commerce, des marchands, négocians, armateurs, &c. de la France, de l'Europe & des autres parties du monde",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"contenant un état des villes, bourgs et autres lieux qui intéressent le commerce, la nature des productions et des marchandises qui s'y trouvent, le détail des manufactures et des fabriques qui y sont établies, & les noms des fabricans, négocians, armateurs, artistes, banquiers & commissionnaires, à qui l'on peut s'adresser dans chacun des ces endroits",,,"Paris : l'auteur [Gournay] : Belin : Onfroy, [1788]",,,,,,,https://catalogue.bnf.fr/ark:/12148/cb41002682x,,
Alm_marchands4_1789,1789,1790.0,00_corpus,10200:Alm_marchands,Alm_marchands,,10203:Alm_marchands2,Alm_marchands2,,Alm_marchands4_1789,0.0,,,ex1,Alm_marchands4_1789_ex1,oui,"Tableau général du commerce, des marchands, négocians, armateurs, &c. de la France, de l'Europe & des autres parties du monde",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"connu ci-devant sous le nom d'Almanach du commerce, &c...",,"par M. Gournay, avocat","A Paris : l'auteur : Belin : Onfroy, [1789]",,,,,,,https://catalogue.bnf.fr/ark:/12148/cb410026838,,
Alm_paris_1780,1780,,00_corpus,10300:Alm_paris,Alm_paris,"Almanach de Paris, contenant la demeure, les noms et qualités des personnes de condition",10301:Alm_paris1,Alm_paris1,"Almanach de Paris, contenant la demeure, les noms et qualités des personnes de condition",Alm_paris_1780,0.0,,,ex1,Alm_paris_1780_ex1,oui,"Almanach de Paris, contenant la demeure, les noms et qualités des personnes de condition. Pour l'année 1780",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,https://ccfr.bnf.fr/portailccfr/jsp/index_view_direct.jsp?record=bmr:UNIMARC:40420,,
Alm_paris_1781,1781,,00_corpus,10300:Alm_paris,Alm_paris,,10301:Alm_paris1,Alm_paris1,,Alm_paris_1781,0.0,,,ex1,Alm_paris_1781_ex1,oui,,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
Alm_paris_1782_v1,1782,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,Almanach de Paris en 2 vol.,Alm_paris_1782,0.0,,1,ex1,Alm_paris_1782_ex1,oui,Almanach de Paris pour l'année 1782,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"1ere Partie contenant la demeure, les noms & qualités des Personnes de condition.",,,"A Paris, chez Lesclapart fils, Libraire, Pont Notre-Dame, à la Sainte Famille",,prix 36 f. broché; 44 fols relié; en maroquin 3 liv,,,,,,,7.0
Alm_paris_1782_v2,1782,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1782,0.0,,2,ex1,Alm_paris_1782_ex1,,,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"2e Partie contenant les noms & demeures des différens Bourgeois, Gens d'affaires, Marchands, Artistes, &c.",,,"A Paris, chez Lesclapart fils, Libraire, Pont Notre-Dame, à la Sainte Famille",,prix 36 fols broché,,,,,,,
Alm_paris_1783_v1,1783,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1783,0.0,,1,ex1,Alm_paris_1783_ex1,oui,Almanach de Paris pour l'année 1783,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,7.0
Alm_paris_1783_v2,1783,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1783,0.0,,2,ex1,Alm_paris_1783_ex1,,,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
Alm_paris_1784_v1,1784,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1784,0.0,,1,ex1,Alm_paris_1784_ex1,oui,Almanach de Paris pour l'année 1784,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,7.0
Alm_paris_1784_v2,1784,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1784,0.0,,2,ex1,Alm_paris_1784_ex1,,,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
Alm_paris_1785_v1,1785,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1785,0.0,,1,ex1,Alm_paris_1785_ex1,oui,Almanach de Paris pour l'année 1785,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,7.0
Alm_paris_1785_v2,1785,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1785,0.0,,2,ex1,Alm_paris_1785_ex1,,,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,7.0
Alm_paris_1787_v1,1787,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1787,1.0,,1,ex1,Alm_paris_1787_ex1,oui,Almanach [des adresses] de Paris pour l'année 1787,Exemplaire https://archive.org,https://archive.org,ok,,,https://archive.org,https://archive.org/details/AlmanachDeParisPourLanne1787LesclapartPartie1,https://archive.org/details/AlmanachDeParisPourLanne1787LesclapartPartie1,,"Première partie, contenant la demeure, les noms & qualités des personnes de conditions, &c. Seconde Partie, Contenant les noms et les demeures des principaux artistes, marchands, Fabricants, &c.",,,"A paris, chez Lesclapart, libraire de Monsieur, à la Sainte-Famille, R. du Roule, n°11",,,,,,,,,7.0
Alm_paris_1787_v2,1787,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1787,0.0,,2,ex1,Alm_paris_1787_ex1,,,Exemplaire https://archive.org,https://archive.org,non,,,,,https://archive.org/details/AlmanachDeParisPourLanne1787LesclapartPartie1,,,,,,,,,,,,,,7.0
Alm_paris_1789_v1,1789,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1789,4.0,,1,ex1,Alm_paris_1789_ex1,oui,Almanach de Paris pour l'année 1789,Exemplaire https://archive.org,https://archive.org,ok,https://gallica.bnf.fr/ark:/12148/bpt6k1265821s,,,,https://archive.org/details/AlmanachDeParisPourLanne1789LesclapartPartie2,https://gallica.bnf.fr/ark:/12148/bpt6k1265821s.lowres,"Première partie, contenant la demeure, les noms & qualités des personnes de conditions, &c. Seconde Partie, Contenant les noms et les demeures des principaux artistes, marchands, Fabricants, &c.",,[Kremfeld],"A paris, chez Lesclapart, libraire de Monsieur, à la Sainte-Famille, R. du Roule, n°11",,,"De l'imprimerie de L. jorry, Libraire-Imprimeur de Mgr. Le Dauphin & des enfants de France, R. de la Huchette, n° 37.",,,,http://catalogue.bnf.fr/ark:/12148/cb323252308,,7.0
Alm_paris_1789_v2,1789,,00_corpus,10300:Alm_paris,Alm_paris,,10302:Alm_paris2,Alm_paris2,,Alm_paris_1789,1.0,,2,ex1,Alm_paris_1789_ex1,,Almanach de Paris pour l'année 1789,Exemplaire https://archive.org,https://archive.org,ok,,,https://archive.org,https://archive.org/details/AlmanachDeParisPourLanne1789LesclapartPartie2,https://archive.org/details/AlmanachDeParisPourLanne1789LesclapartPartie2,https://gallica.bnf.fr/ark:/12148/bpt6k1265821s.lowres,"[2ème Partie] Contenant les noms & demeures des principaux artistes, Marchands, fabricants, &c.",,[Kremfeld],"A paris, chez Lesclapart, libraire de Monsieur, à la Sainte-Famille, R. du Roule, n°11",,,"De l'imprimerie de L. jorry, Libraire-Imprimeur de Mgr. Le Dauphin & des enfants de France, R. de la Huchette, n° 37.",,,,http://catalogue.bnf.fr/ark:/12148/cb323252308,,7.0
Alm_paris_deputes_1790,1790,,00_corpus,10300:Alm_paris,Alm_paris,,10303:Alm_paris_deputes,Alm_paris_deputes,"Almanach des adresses de Paris, et celles des Députés de l'assemblée nationale",Alm_paris_deputes_1790,0.0,,,ex1,Alm_paris_deputes_1790_ex1,oui,"Almanach des adresses de Paris, et celles des Députés de l’Assemblée Nationale, par ordre alphabétique, pour l'année 1790",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,En deux parties.,,,"A Paris, Madame Lesclapart.",2 volumes in-24,,,,,,https://catalogue.bnf.fr/ark:/12148/cb32687660j et https://catalogue.bnf.fr/ark:/12148/cb363359799,,
Alm_paris_deputes_1791,1791,,00_corpus,10300:Alm_paris,Alm_paris,,10303:Alm_paris_deputes,Alm_paris_deputes,,Alm_paris_deputes_1791,0.0,,,ex1,Alm_paris_deputes_1791_ex1,oui,"Almanach des adresses de Paris, et celles des Députés de l’Assemblée Nationale, par ordre alphabétique, pour l'année 1791",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,Au bureau du-dit almanach,In-12,,,,,,https://catalogue.bnf.fr/ark:/12148/cb32687660j et https://catalogue.bnf.fr/ark:/12148/cb363359799,,
Alm_paris_deputes_1792,1792,,00_corpus,10300:Alm_paris,Alm_paris,,10303:Alm_paris_deputes,Alm_paris_deputes,,Alm_paris_deputes_1792,1.0,,,ex1,Alm_paris_deputes_1792_ex1,oui,"Almanach des adresses de Paris, et celles des députés de l'assemblée nationale législative, pour l'année 1792",Exemplaire Stanford University Libraries,Stanford University Libraries,ok,,,Stanford University Libraries,https://archive.org/details/AlmanachAdressesParisDeputesLegislative1792,https://archive.org/details/AlmanachAdressesParisDeputesLegislative1792,,"Répertoire alphabétique avec leur adresse des artisans, commerçants, fonctionnaires, hommes de loi, marchands, médecins, personnalités ayant une demeure à Paris à la fin de l'année 1791. Liste des députés de l'assemblée nationale Législative avec leur adresse, demeure personnelle ou résidence temporaire. Liste des hôtels garnis. Liste des bureaux de poste en France et à l'étranger. Horaires des voitures publiques",,,"A Paris, Lemoine, éditeur.",1 vol In-18,,"De l'imprimerie L. Jorry, rue de la Huchette, N° 37 (?)","Au bureau, rue Coquillère, N°10",,,,,
Alm_paris_ci_devant_nobles_1791,1791,,00_corpus,10300:Alm_paris,Alm_paris,,10304:Alm_paris_ci_devant_nobles,Alm_paris_ci_devant_nobles,Almanach des demeures des ci-devant nobles résidants à Paris,Alm_paris_ci_devant_nobles_1791,0.0,,,ex1,Alm_paris_ci_devant_nobles_1791_ex1,oui,"Almanach des demeures des ci-devant nobles résidants à Paris, et celles des avocats, notaires, procureurs, etc",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,Ed. Mme Lesclapart,In-16,,,,,,https://catalogue.bnf.fr/ark:/12148/cb32687832v,,
Alm_paris_ci_devant_nobles_1792,1792,,00_corpus,10300:Alm_paris,Alm_paris,,10304:Alm_paris_ci_devant_nobles,Alm_paris_ci_devant_nobles,,Alm_paris_ci_devant_nobles_1792,0.0,,,ex1,Alm_paris_ci_devant_nobles_1792_ex1,oui,"Almanach des demeures des ci-devant nobles résidants à Paris, et celles des avocats, notaires, procureurs, etc",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,"A Paris : chez Madame Lesclapart, libraire de Monsieur, frere du Roi, rue du roule, no. 11, vis-à-vis la porte cochere de M. Fageon, parfumeur du Roi,",In-16,,,,,,https://catalogue.bnf.fr/ark:/12148/cb32687832v,,
Alm_portatif_1793,1793,,00_corpus,10600:Alm_portatif,Alm_portatif,Almanach portatif,10601:Alm_portatif,Alm_portatif,"Almanach national portatif, à l'usage de Paris et des départements",Alm_portatif_1793,1.0,,,ex1,Alm_portatif_1793_ex1,oui,"Almanach national portatif, année MDCCXCIII à l'usage de Paris et des départements",Exemplaire source: the Bavarian State Library,source: the Bavarian State Library,ok,,,source: the Bavarian State Library,https://books.google.fr/books?id=A7RBAAAAcAAJ&dq,https://books.google.fr/books?id=A7RBAAAAcAAJ&dq,https://books.google.fr/books?id=A7RBAAAAcAAJ&dq&printsec=frontcover&img=1,,,,"A Paris, chez Briand Libraire, Quai des Augustins, N. 50.",,,,,,oui,https://catalogue.bnf.fr/ark:/12148/cb32689776p,,
Alm_portatif_comm_1802,1802,,00_corpus,10600:Alm_portatif,Alm_portatif,,10602:Alm_portatif_comm,Alm_portatif_comm,Almanach portatif des commerçants de Paris,Alm_portatif_comm_1802,0.0,,,ex1,Alm_portatif_comm_1802_ex1,oui,Almanach portatif des commerçants de Paris 1802,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,In-16,,,,,oui,https://catalogue.bnf.fr/ark:/12148/cb326899527,,
Alm_portatif_comm_1803,1803,,00_corpus,10600:Alm_portatif,Alm_portatif,,10602:Alm_portatif_comm,Alm_portatif_comm,,Alm_portatif_comm_1803,0.0,,,ex1,Alm_portatif_comm_1803_ex1,oui,Almanach portatif des commerçants de Paris 1803,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,https://catalogue.bnf.fr/ark:/12148/cb326899527,,
Alm_portatif_comm_1804,1804,,00_corpus,10600:Alm_portatif,Alm_portatif,,10602:Alm_portatif_comm,Alm_portatif_comm,,Alm_portatif_comm_1804,0.0,,,ex1,Alm_portatif_comm_1804_ex1,oui,Almanach portatif des commerçants de Paris 1804,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,https://catalogue.bnf.fr/ark:/12148/cb326899527,,
Alm_portatif_comm_1805,1805,,00_corpus,10600:Alm_portatif,Alm_portatif,,10602:Alm_portatif_comm,Alm_portatif_comm,,Alm_portatif_comm_1805,0.0,,,ex1,Alm_portatif_comm_1805_ex1,oui,Almanach portatif des commerçants de Paris 1805,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,https://catalogue.bnf.fr/ark:/12148/cb326899527,,
