identifier,type,source,date_start,date_end,title,abstract,min_x,min_y,max_x,max_y,notice,resource_numerisee,oai-pmh,points,geotiff,annotation_file,iiif_manifest,overview,native,wms_id,largerWorkCitation,resourceLineage,
AtlasVerniquetStanford_31,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 31 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 31",1400,1400,2000,1800,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305658~90076007,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305658~90076007,https://dataverse.harvard.edu/api/access/datafile/7002684,https://dataverse.harvard.edu/api/access/datafile/7002698,https://dataverse.harvard.edu/api/access/datafile/7002591,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305658~90076007,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110032.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110032.jp2,verniquet_stanford_31,AtlasVerniquetStanford,AtlasVerniquet_31,RUMSEY~8~1~305658~90076007
AtlasVerniquetStanford_32,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 32 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 32",2000,1400,2600,1800,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305659~90076006,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305659~90076006,https://dataverse.harvard.edu/api/access/datafile/7002741,https://dataverse.harvard.edu/api/access/datafile/7002619,https://dataverse.harvard.edu/api/access/datafile/7002507,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305659~90076006,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110033.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110033.jp2,verniquet_stanford_32,AtlasVerniquetStanford,AtlasVerniquet_32,RUMSEY~8~1~305659~90076006
AtlasVerniquetStanford_33,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 33 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 33",-2000,1000,-1600,1400,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305660~90076005,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305660~90076005,https://dataverse.harvard.edu/api/access/datafile/7002539,https://dataverse.harvard.edu/api/access/datafile/7002828,https://dataverse.harvard.edu/api/access/datafile/7002634,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305660~90076005,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110034.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110034.jp2,verniquet_stanford_33,AtlasVerniquetStanford,AtlasVerniquet_33,RUMSEY~8~1~305660~90076005
AtlasVerniquetStanford_34,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 34 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 34",-1600,1000,-1000,1400,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305661~90076004,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305661~90076004,https://dataverse.harvard.edu/api/access/datafile/7002497,https://dataverse.harvard.edu/api/access/datafile/7002505,https://dataverse.harvard.edu/api/access/datafile/7002614,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305661~90076004,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110035.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110035.jp2,verniquet_stanford_34,AtlasVerniquetStanford,AtlasVerniquet_34,RUMSEY~8~1~305661~90076004
AtlasVerniquetStanford_35,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 35 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 35",-1000,1000,-400,1400,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305662~90076003,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305662~90076003,https://dataverse.harvard.edu/api/access/datafile/7002477,https://dataverse.harvard.edu/api/access/datafile/7002520,https://dataverse.harvard.edu/api/access/datafile/7002617,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305662~90076003,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110036.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110036.jp2,verniquet_stanford_35,AtlasVerniquetStanford,AtlasVerniquet_35,RUMSEY~8~1~305662~90076003
AtlasVerniquetStanford_36,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 36 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 36",-400,1000,200,1400,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305663~90076002,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305663~90076002,https://dataverse.harvard.edu/api/access/datafile/7002457,https://dataverse.harvard.edu/api/access/datafile/7002464,https://dataverse.harvard.edu/api/access/datafile/7002621,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305663~90076002,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110037.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110037.jp2,verniquet_stanford_36,AtlasVerniquetStanford,AtlasVerniquet_36,RUMSEY~8~1~305663~90076002
AtlasVerniquetStanford_37,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 37 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 37",200,1000,800,1400,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305664~90076074,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305664~90076074,https://dataverse.harvard.edu/api/access/datafile/7002880,https://dataverse.harvard.edu/api/access/datafile/7002729,https://dataverse.harvard.edu/api/access/datafile/7002626,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305664~90076074,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110038.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110038.jp2,verniquet_stanford_37,AtlasVerniquetStanford,AtlasVerniquet_37,RUMSEY~8~1~305664~90076074
AtlasVerniquetStanford_38,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 38 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 38",800,1000,1400,1400,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305665~90076073,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305665~90076073,https://dataverse.harvard.edu/api/access/datafile/7002853,https://dataverse.harvard.edu/api/access/datafile/7002825,https://dataverse.harvard.edu/api/access/datafile/7002718,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305665~90076073,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110039.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110039.jp2,verniquet_stanford_38,AtlasVerniquetStanford,AtlasVerniquet_38,RUMSEY~8~1~305665~90076073
AtlasVerniquetStanford_39,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 39 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 39",1400,1000,2000,1400,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305666~90076072,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305666~90076072,https://dataverse.harvard.edu/api/access/datafile/7002721,https://dataverse.harvard.edu/api/access/datafile/7002571,https://dataverse.harvard.edu/api/access/datafile/7002594,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305666~90076072,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110040.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110040.jp2,verniquet_stanford_39,AtlasVerniquetStanford,AtlasVerniquet_39,RUMSEY~8~1~305666~90076072
AtlasVerniquetStanford_40,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 40 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 40",2000,1000,2600,1400,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305667~90076071,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305667~90076071,https://dataverse.harvard.edu/api/access/datafile/7002499,https://dataverse.harvard.edu/api/access/datafile/7002746,https://dataverse.harvard.edu/api/access/datafile/7002661,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305667~90076071,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110041.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110041.jp2,verniquet_stanford_40,AtlasVerniquetStanford,AtlasVerniquet_40,RUMSEY~8~1~305667~90076071
AtlasVerniquetStanford_41,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 41 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 41",-2000,600,-1600,1000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305668~90076070,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305668~90076070,https://dataverse.harvard.edu/api/access/datafile/7002648,https://dataverse.harvard.edu/api/access/datafile/7002862,https://dataverse.harvard.edu/api/access/datafile/7002794,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305668~90076070,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110042.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110042.jp2,verniquet_stanford_41,AtlasVerniquetStanford,AtlasVerniquet_41,RUMSEY~8~1~305668~90076070
AtlasVerniquetStanford_42,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 42 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 42",-1600,600,-1000,1000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305669~90076069,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305669~90076069,https://dataverse.harvard.edu/api/access/datafile/7002556,https://dataverse.harvard.edu/api/access/datafile/7002653,https://dataverse.harvard.edu/api/access/datafile/7002470,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305669~90076069,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110043.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110043.jp2,verniquet_stanford_42,AtlasVerniquetStanford,AtlasVerniquet_42,RUMSEY~8~1~305669~90076069
AtlasVerniquetStanford_43,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 43 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 43",-1000,600,-400,1000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305670~90076068,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305670~90076068,https://dataverse.harvard.edu/api/access/datafile/7002766,https://dataverse.harvard.edu/api/access/datafile/7002484,https://dataverse.harvard.edu/api/access/datafile/7002633,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305670~90076068,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110044.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110044.jp2,verniquet_stanford_43,AtlasVerniquetStanford,AtlasVerniquet_43,RUMSEY~8~1~305670~90076068
AtlasVerniquetStanford_44,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 44 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 44",-400,600,200,1000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305671~90076067,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305671~90076067,https://dataverse.harvard.edu/api/access/datafile/7002542,https://dataverse.harvard.edu/api/access/datafile/7002844,https://dataverse.harvard.edu/api/access/datafile/7002663,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305671~90076067,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110045.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110045.jp2,verniquet_stanford_44,AtlasVerniquetStanford,AtlasVerniquet_44,RUMSEY~8~1~305671~90076067
AtlasVerniquetStanford_45,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 45 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 45",200,600,800,1000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305672~90076066,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305672~90076066,https://dataverse.harvard.edu/api/access/datafile/7002738,https://dataverse.harvard.edu/api/access/datafile/7002719,https://dataverse.harvard.edu/api/access/datafile/7002531,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305672~90076066,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110046.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110046.jp2,verniquet_stanford_45,AtlasVerniquetStanford,AtlasVerniquet_45,RUMSEY~8~1~305672~90076066
AtlasVerniquetStanford_46,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 46 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 46",800,600,1400,1000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305673~90076065,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305673~90076065,https://dataverse.harvard.edu/api/access/datafile/7002652,https://dataverse.harvard.edu/api/access/datafile/7002636,https://dataverse.harvard.edu/api/access/datafile/7002695,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305673~90076065,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110047.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110047.jp2,verniquet_stanford_46,AtlasVerniquetStanford,AtlasVerniquet_46,RUMSEY~8~1~305673~90076065
AtlasVerniquetStanford_47,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 47 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 47",1400,600,2000,1000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305674~90076064,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305674~90076064,https://dataverse.harvard.edu/api/access/datafile/7002456,https://dataverse.harvard.edu/api/access/datafile/7002561,https://dataverse.harvard.edu/api/access/datafile/7002503,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305674~90076064,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110048.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110048.jp2,verniquet_stanford_47,AtlasVerniquetStanford,AtlasVerniquet_47,RUMSEY~8~1~305674~90076064
AtlasVerniquetStanford_48,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 48 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 48",2000,600,2600,1000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305675~90076063,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305675~90076063,https://dataverse.harvard.edu/api/access/datafile/7002775,https://dataverse.harvard.edu/api/access/datafile/7002510,https://dataverse.harvard.edu/api/access/datafile/7002861,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305675~90076063,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110049.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110049.jp2,verniquet_stanford_48,AtlasVerniquetStanford,AtlasVerniquet_48,RUMSEY~8~1~305675~90076063
AtlasVerniquetStanford_49,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 49 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 49",-2000,200,-1600,600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305676~90076062,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305676~90076062,https://dataverse.harvard.edu/api/access/datafile/7002492,https://dataverse.harvard.edu/api/access/datafile/7002795,https://dataverse.harvard.edu/api/access/datafile/7002516,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305676~90076062,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110050.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110050.jp2,verniquet_stanford_49,AtlasVerniquetStanford,AtlasVerniquet_49,RUMSEY~8~1~305676~90076062
AtlasVerniquetStanford_50,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 50 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 50",-1600,200,-1000,600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305677~90076061,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305677~90076061,https://dataverse.harvard.edu/api/access/datafile/7002560,https://dataverse.harvard.edu/api/access/datafile/7002494,https://dataverse.harvard.edu/api/access/datafile/7002649,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305677~90076061,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110051.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110051.jp2,verniquet_stanford_50,AtlasVerniquetStanford,AtlasVerniquet_50,RUMSEY~8~1~305677~90076061
AtlasVerniquetStanford_51,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 51 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 51",-1000,200,-400,600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305678~90076060,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305678~90076060,https://dataverse.harvard.edu/api/access/datafile/7002645,https://dataverse.harvard.edu/api/access/datafile/7002564,https://dataverse.harvard.edu/api/access/datafile/7002818,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305678~90076060,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110052.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110052.jp2,verniquet_stanford_51,AtlasVerniquetStanford,AtlasVerniquet_51,RUMSEY~8~1~305678~90076060
AtlasVerniquetStanford_52,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 52 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 52",-400,200,200,600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305679~90076059,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305679~90076059,https://dataverse.harvard.edu/api/access/datafile/7002514,https://dataverse.harvard.edu/api/access/datafile/7002498,https://dataverse.harvard.edu/api/access/datafile/7002624,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305679~90076059,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110053.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110053.jp2,verniquet_stanford_52,AtlasVerniquetStanford,AtlasVerniquet_52,RUMSEY~8~1~305679~90076059
AtlasVerniquetStanford_53,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 53 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 53",200,200,800,600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305680~90076058,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305680~90076058,https://dataverse.harvard.edu/api/access/datafile/7002639,https://dataverse.harvard.edu/api/access/datafile/7002460,https://dataverse.harvard.edu/api/access/datafile/7002489,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305680~90076058,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110054.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110054.jp2,verniquet_stanford_53,AtlasVerniquetStanford,AtlasVerniquet_53,RUMSEY~8~1~305680~90076058
AtlasVerniquetStanford_54,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 54 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 54",800,200,1400,600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305681~90076057,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305681~90076057,https://dataverse.harvard.edu/api/access/datafile/7002669,https://dataverse.harvard.edu/api/access/datafile/7002705,https://dataverse.harvard.edu/api/access/datafile/7002602,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305681~90076057,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110055.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110055.jp2,verniquet_stanford_54,AtlasVerniquetStanford,AtlasVerniquet_54,RUMSEY~8~1~305681~90076057
AtlasVerniquetStanford_55,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 55 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 55",1400,200,2000,600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305682~90076056,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305682~90076056,https://dataverse.harvard.edu/api/access/datafile/7002709,https://dataverse.harvard.edu/api/access/datafile/7002724,https://dataverse.harvard.edu/api/access/datafile/7002566,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305682~90076056,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110056.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110056.jp2,verniquet_stanford_55,AtlasVerniquetStanford,AtlasVerniquet_55,RUMSEY~8~1~305682~90076056
